 0.935934,  0.939165,  0.943024,  0.947532,  0.952657,   0.95829,  0.964239,  0.970236,  0.975974,  0.981163,  0.985589,  0.989157,  0.991888,  0.993885,  0.995291,  0.996246,  0.996866,  0.997235,  0.997406,  0.997402,  0.997213,  0.996798,  0.996063,  0.994834,  0.992807,  0.989468,  0.983986,  0.975125,  0.961273,  0.940784,  0.912766,  0.878083,  0.839873,  0.802941,  0.772265,   0.75158,  0.742741,  0.745779,  0.759271,  0.780755,  0.807161,  0.835306,  0.862393,  0.886395,  0.906187,  0.921424,  0.932268,  0.939098,  0.942287,  0.942104,  0.938721,  0.932361,  0.923533,  0.913218,  0.902832,  0.893875,   0.88746,  0.884034,    0.8834,  0.884962,  0.887983,  0.891774,  0.895781,  0.899597,  0.902931,  0.905577,  0.907365,   0.90813,  0.907676,  0.905745,  0.901977,  0.895878,   0.88677,  0.873766,  0.855781,  0.831648,  0.800433,  0.761974,  0.717537,  0.670172,  0.624323,  0.584718,  0.555144,  0.537811,  0.533371,  0.541271,  0.560081,  0.587702,  0.621551,  0.658809,  0.696767,  0.733169,  0.766435,  0.795701,  0.820716,  0.841651,  0.858918,  0.873026,  0.884491;
 0.933757,  0.936531,   0.93989,  0.943883,  0.948521,  0.953754,  0.959456,  0.965413,  0.971348,  0.976953,  0.981954,  0.986166,   0.98952,   0.99206,  0.993899,  0.995177,  0.996024,  0.996543,  0.996804,  0.996837,  0.996639,  0.996159,  0.995284,  0.993799,  0.991323,  0.987209,  0.980404,  0.969339,  0.951979,  0.926292,  0.891273,  0.848176,  0.800991,  0.755476,  0.717255,  0.690321,  0.676578,  0.676145,  0.687838,  0.709519,  0.738348,  0.771064,  0.804402,  0.835552,  0.862531,  0.884284,  0.900535,  0.911492,   0.91755,    0.9191,  0.916497,  0.910189,  0.900962,  0.890129,  0.879445,  0.870676,  0.865063,  0.863021,  0.864208,  0.867832,  0.872969,  0.878787,  0.884637,   0.89006,  0.894748,  0.898492,  0.901129,  0.902503,  0.902419,  0.900614,  0.896714,  0.890204,   0.88039,  0.866393,  0.847215,  0.821925,  0.790056,  0.752166,  0.710323,  0.668117,  0.629938,  0.599852,  0.580676,  0.573664,  0.578654,  0.594385,  0.618792,  0.649288,  0.683093,  0.717595,  0.750673,  0.780881,   0.80745,  0.830169,  0.849203,  0.864929,  0.877806,  0.888296,  0.896819;
 0.931864,  0.934218,  0.937101,   0.94058,  0.944697,  0.949448,  0.954769,  0.960514,  0.966455,  0.972304,  0.977758,  0.982563,   0.98656,  0.989708,  0.992065,   0.99375,  0.994895,  0.995619,  0.996007,  0.996102,  0.995903,  0.995355,  0.994321,   0.99254,  0.989545,  0.984533,  0.976204,  0.962626,  0.941331,  0.909945,  0.867495,   0.81583,  0.759929,  0.706437,   0.66138,  0.628682,  0.610014,  0.605381,  0.613745,  0.633366,  0.661911,   0.69651,  0.733933,  0.770954,  0.804809,  0.833548,  0.856134,  0.872287,  0.882191,  0.886242,  0.884945,  0.879008,  0.869574,  0.858388,   0.84764,  0.839432,  0.835154,  0.835172,  0.838954,  0.845454,  0.853507,  0.862093,  0.870442,  0.878036,  0.884546,  0.889771,  0.893566,  0.895794,  0.896276,  0.894757,  0.890866,  0.884089,   0.87375,  0.859041,  0.839133,  0.813444,  0.782073,   0.74629,  0.708779,  0.673309,   0.64386,  0.623626,  0.614406,  0.616505,  0.628952,  0.649836,   0.67667,  0.706777,  0.737673,  0.767378,  0.794554,  0.818499,  0.839017,   0.85625,  0.870528,  0.882254,  0.891835,  0.899643,  0.906001;
 0.930226,    0.9322,  0.934642,  0.937625,  0.941211,  0.945433,  0.950278,  0.955662,  0.961423,   0.96732,  0.973059,  0.978348,   0.98295,  0.986734,  0.989679,  0.991856,  0.993382,  0.994377,   0.99494,  0.995127,  0.994943,  0.994324,  0.993109,  0.990984,  0.987382,   0.98133,  0.971254,   0.95484,  0.929204,  0.891731,  0.841678,  0.781712,  0.717891,  0.657597,   0.60696,  0.569537,  0.546532,  0.537655,  0.541864,  0.557726,  0.583456,  0.616822,  0.655094,  0.695172,  0.733932,  0.768672,  0.797455,  0.819211,    0.8336,  0.840788,  0.841306,  0.836098,  0.826717,   0.81543,  0.804958,  0.797804,  0.795537,  0.798463,  0.805817,  0.816236,  0.828245,  0.840578,  0.852305,  0.862825,  0.871791,  0.879014,  0.884385,  0.887803,  0.889124,  0.888122,  0.884453,  0.877638,  0.867068,   0.85207,  0.832079,  0.806949,  0.777373,  0.745221,  0.713505,  0.685818,  0.665444,  0.654586,   0.65402,  0.663163,  0.680378,  0.703374,  0.729648,  0.756879,  0.783221,  0.807432,   0.82885,  0.847275,   0.86281,  0.875731,  0.886385,  0.895121,  0.902266,  0.908103,  0.912872;
 0.928809,  0.930446,  0.932486,  0.935005,  0.938074,  0.941749,  0.946055,  0.950966,  0.956384,   0.96213,  0.967953,  0.973559,  0.978666,  0.983058,  0.986627,  0.989369,  0.991358,  0.992701,    0.9935,   0.99382,  0.993669,  0.992977,  0.991554,  0.989026,  0.984712,  0.977451,  0.965375,  0.945785,  0.915432,  0.871608,  0.814046,  0.746438,  0.675909,  0.610352,  0.555685,  0.514869,  0.488501,  0.475892,  0.475877,  0.487173,  0.508412,   0.53798,  0.573835,  0.613423,    0.6538,  0.691963,  0.725279,  0.751817,   0.77047,  0.780897,  0.783447,  0.779195,   0.77009,  0.758966,  0.749135,  0.743555,  0.744004,  0.750746,  0.762761,  0.778317,  0.795552,   0.81287,  0.829111,  0.843555,  0.855817,  0.865732,  0.873241,  0.878303,  0.880836,  0.880672,  0.877529,  0.871007,  0.860618,  0.845901,  0.826627,  0.803128,   0.77663,  0.749395,  0.724443,  0.704877,  0.693102,  0.690302,  0.696328,  0.709908,  0.729047,   0.75148,  0.775078,  0.798134,  0.819486,  0.838497,  0.854945,  0.868889,  0.880547,  0.890204,  0.898159,  0.904691,  0.910048,  0.914439,  0.918041;
 0.927581,  0.928923,  0.930605,  0.932698,  0.935277,   0.93841,  0.942149,  0.946509,  0.951453,  0.956869,  0.962565,  0.968282,  0.973728,  0.978635,  0.982806,  0.986151,  0.988675,  0.990444,  0.991548,  0.992049,  0.991958,   0.99119,  0.989525,  0.986518,  0.981363,   0.97269,  0.958324,  0.935199,  0.899788,  0.849494,  0.784781,  0.710511,  0.634766,  0.565635,  0.508546,  0.465713,  0.437087,  0.421568,  0.417809,  0.424557,  0.440678,     0.465,  0.496092,  0.532066,  0.570508,  0.608611,  0.643495,  0.672619,  0.694112,  0.706973,  0.711162,  0.707722,  0.698904,  0.688069,  0.679104,  0.675426,  0.679069,   0.69031,  0.707927,  0.729814,  0.753646,  0.777385,  0.799535,  0.819169,  0.835824,  0.849344,  0.859735,  0.867045,  0.871288,  0.872394,  0.870185,  0.864393,  0.854715,   0.84096,   0.82328,  0.802458,  0.780111,  0.758633,  0.740749,  0.728856,  0.724423,  0.727716,  0.737889,  0.753317,   0.77203,  0.792122,  0.812032,  0.830671,  0.847417,  0.862019,  0.874486,  0.884974,  0.893713,  0.900949,  0.906919,  0.911835,   0.91588,   0.91921,  0.921952;
 0.926511,  0.927599,  0.928965,  0.930676,  0.932802,  0.935416,  0.938584,  0.942353,  0.946729,  0.951663,  0.957032,  0.962633,  0.968205,   0.97346,  0.978141,   0.98207,  0.985164,  0.987425,    0.9889,  0.989637,  0.989632,  0.988786,  0.986834,  0.983252,  0.977095,  0.966764,  0.949777,  0.922738,  0.881979,  0.825254,  0.754002,  0.674306,  0.594971,  0.523943,  0.465928,  0.422332,  0.392501,  0.374973,  0.368225,  0.370972,   0.38218,  0.400924,  0.426185,  0.456625,  0.490426,  0.525249,  0.558393,   0.58712,  0.609069,   0.62265,  0.627365,  0.624089,  0.615223,  0.604511,  0.596291,  0.594378,  0.601089,   0.61685,  0.640399,   0.66936,  0.700938,  0.732535,  0.762146,  0.788481,  0.810892,  0.829184,  0.843421,  0.853765,  0.860363,  0.863292,  0.862533,  0.858005,  0.849646,   0.83758,  0.822332,  0.805045,  0.787535,  0.772063,  0.760845,  0.755483,  0.756597,  0.763771,  0.775794,  0.791037,  0.807845,  0.824812,  0.840924,   0.85557,   0.86847,  0.879578,  0.888997,  0.896898,  0.903479,  0.908939,  0.913457,  0.917191,  0.920275,  0.922824,  0.924932;
 0.925569,   0.92644,  0.927533,  0.928905,   0.93062,  0.932751,  0.935366,   0.93853,  0.942282,  0.946622,   0.95149,  0.956755,  0.962207,  0.967582,    0.9726,  0.977014,  0.980652,  0.983429,  0.985325,  0.986344,  0.986451,  0.985513,  0.983214,  0.978934,   0.97157,  0.959285,  0.939296,  0.907954,  0.861629,  0.798693,   0.72176,  0.638059,  0.556792,  0.485424,  0.427779,  0.384473,  0.354339,  0.335635,  0.326709,  0.326234,  0.333203,  0.346804,  0.366244,  0.390545,  0.418358,   0.44784,  0.476678,  0.502282,  0.522159,  0.534389,   0.53812,  0.534021,  0.524497,  0.513456,  0.505462,  0.504567,  0.513364,  0.532597,  0.561257,  0.596993,   0.63669,  0.677149,  0.715654,  0.750307,   0.78006,  0.804544,   0.82383,  0.838191,  0.847949,  0.853378,  0.854677,  0.852009,  0.845599,  0.835893,  0.823743,  0.810519,   0.79803,  0.788213,  0.782672,  0.782276,  0.787007,  0.796073,  0.808215,  0.822048,  0.836338,  0.850151,  0.862889,  0.874245,  0.884127,  0.892582,  0.899731,  0.905728,  0.910733,  0.914898,  0.918356,  0.921226,  0.923607,  0.925583,  0.927223;
 0.924725,  0.925414,  0.926273,  0.927351,  0.928701,   0.93039,  0.932484,  0.935054,  0.938157,  0.941829,  0.946063,  0.950792,  0.955875,  0.961101,  0.966206,  0.970913,  0.974979,  0.978226,  0.980544,  0.981861,  0.982083,  0.981022,  0.978288,  0.973147,  0.964318,   0.94972,  0.926302,  0.890275,  0.838276,  0.769565,  0.688043,  0.601887,  0.520304,   0.44998,  0.393779,  0.351603,  0.321885,  0.302705,  0.292342,  0.289446,  0.293015,  0.302281,  0.316557,  0.335065,   0.35676,  0.380193,  0.403453,  0.424262,  0.440266,  0.449496,  0.450949,  0.445138,  0.434375,  0.422505,  0.414037,  0.413021,  0.422227,   0.44283,  0.474411,  0.515103,  0.561892,  0.611158,  0.659379,  0.703747,  0.742474,  0.774753,  0.800501,  0.820057,  0.833928,  0.842635,  0.846654,  0.846447,  0.842551,  0.835724,  0.827063,  0.818024,  0.810257,  0.805277,  0.804106,  0.807056,  0.813732,  0.823244,  0.834495,  0.846432,  0.858214,  0.869266,  0.879259,  0.888062,  0.895672,  0.902165,  0.907654,  0.912268,   0.91613,  0.919356,  0.922045,  0.924286,  0.926154,   0.92771,  0.929008;
 0.923946,  0.924489,  0.925153,  0.925978,  0.927009,  0.928302,  0.929916,   0.93192,  0.934378,  0.937344,  0.940849,   0.94488,  0.949364,  0.954157,  0.959044,   0.96376,  0.968028,  0.971591,  0.974241,  0.975805,  0.976098,  0.974838,  0.971533,  0.965309,  0.954688,   0.93735,  0.910035,  0.868983,  0.811365,  0.737572,  0.652789,  0.565814,  0.485445,   0.41736,  0.363467,  0.323066,   0.29432,  0.275221,   0.26404,   0.25944,  0.260428,  0.266256,  0.276283,  0.289831,   0.30604,   0.32373,   0.34132,  0.356871,  0.368293,  0.373768,  0.372318,  0.364393,  0.352154,  0.339209,  0.329754,  0.327584,  0.335457,  0.354928,  0.386348,  0.428789,  0.479957,  0.536356,  0.593871,  0.648613,  0.697649,  0.739303,  0.773038,  0.799097,  0.818136,  0.830952,  0.838352,  0.841141,  0.840188,  0.836532,  0.831436,  0.826337,  0.822647,  0.821468,  0.823368,  0.828307,  0.835748,  0.844883,  0.854852,  0.864918,   0.87454,  0.883379,  0.891271,  0.898173,  0.904121,  0.909194,   0.91349,  0.917111,  0.920153,  0.922703,  0.924839,  0.926627,  0.928124,  0.929378,  0.930427;
 0.923202,  0.923631,  0.924138,  0.924751,  0.925508,  0.926452,  0.927633,   0.92911,  0.930945,  0.933199,  0.935921,  0.939136,  0.942825,  0.946912,  0.951249,  0.955617,  0.959745,  0.963335,  0.966094,  0.967736,  0.967951,   0.96633,  0.962236,  0.954618,   0.94179,  0.921212,  0.889525,   0.84321,  0.780266,  0.702395,   0.61591,  0.529801,  0.452065,  0.387237,  0.336336,  0.298203,  0.270845,  0.252256,  0.240755,  0.235046,  0.234167,  0.237386,  0.244088,  0.253652,  0.265326,  0.278109,  0.290672,  0.301375,  0.308423,  0.310234,  0.305967,  0.296068,  0.282535,  0.268632,  0.258088,  0.254249,  0.259647,  0.276012,  0.304366,  0.344894,  0.396559,  0.456764,  0.521463,  0.585915,  0.645786,  0.698028,  0.741164,  0.775033,  0.800303,  0.818036,  0.829406,  0.835604,  0.837844,  0.837419,  0.835706,  0.834073,   0.83369,  0.835328,  0.839253,  0.845258,  0.852813,  0.861262,   0.86998,  0.878472,  0.886403,  0.893585,  0.899943,  0.905481,  0.910248,  0.914318,  0.917772,  0.920693,  0.923157,  0.925232,  0.926977,  0.928445,   0.92968,   0.93072,  0.931596;
 0.922457,  0.922806,  0.923191,  0.923634,   0.92416,  0.924802,    0.9256,  0.926597,  0.927847,  0.929406,  0.931325,  0.933649,  0.936395,  0.939538,  0.942996,  0.946614,  0.950163,  0.953344,  0.955814,  0.957183,  0.957006,  0.954707,  0.949462,  0.940012,  0.924447,  0.900068,  0.863569,  0.811951,  0.744317,  0.663729,  0.577318,  0.493774,  0.419971,  0.359258,  0.311891,  0.276395,   0.25074,  0.232992,  0.221559,   0.21522,  0.213059,  0.214374,  0.218573,  0.225072,  0.233193,   0.24206,  0.250537,  0.257227,  0.260611,  0.259358,    0.2528,  0.241408,  0.227017,  0.212518,  0.201126,  0.195661,  0.198284,  0.210653,  0.234159,  0.269897,  0.318221,  0.378042,  0.446301,  0.518156,   0.58807,   0.65127,  0.704769,  0.747523,  0.779953,  0.803295,  0.819099,  0.828973,  0.834494,  0.837204,   0.83857,  0.839888,  0.842134,   0.84585,  0.851134,  0.857727,  0.865177,  0.872982,  0.880707,   0.88803,   0.89475,  0.900769,  0.906067,  0.910669,  0.914629,  0.918015,  0.920896,  0.923341,  0.925411,  0.927162,  0.928642,  0.929894,  0.930952,  0.931848,  0.932607;
 0.921667,  0.921972,  0.922273,  0.922586,  0.922926,  0.923315,  0.923779,  0.924348,  0.925061,  0.925958,  0.927085,  0.928484,  0.930185,  0.932195,  0.934478,  0.936939,  0.939403,  0.941608,  0.943196,  0.943712,  0.942579,  0.939043,  0.932062,  0.920143,  0.901175,  0.872395,  0.830775,  0.774136,  0.702894,  0.621346,   0.53697,  0.457663,   0.38896,  0.333078,  0.289673,  0.257101,   0.23339,  0.216738,  0.205679,  0.199089,  0.196116,  0.196099,  0.198475,  0.202697,  0.208141,   0.21403,  0.219374,  0.222977,  0.223555,  0.220004,  0.211817,  0.199495,  0.184717,  0.170025,  0.158158,  0.151437,  0.151607,  0.160089,  0.178327,  0.207909,  0.250275,   0.30595,  0.373543,   0.44913,  0.526732,  0.599968,  0.663916,  0.716097,  0.756288,  0.785718,  0.806269,  0.819975,  0.828792,  0.834511,  0.838697,  0.842595,  0.847043,   0.85244,  0.858801,  0.865877,  0.873302,  0.880711,  0.887805,  0.894382,  0.900331,  0.905612,  0.910235,  0.914243,   0.91769,  0.920641,  0.923159,  0.925302,  0.927123,   0.92867,  0.929983,    0.9311,   0.93205,  0.932859,  0.933549;
